"sk_mahasiswa","nim","nama_mahasiswa","jenis_kelamin","angkatan","status","sk_prodi","created_date","updated_date","is_current","valid_from","valid_to"
3226,21001124,Mahasiswa 3226,P,2021,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3227,21001125,Mahasiswa 3227,L,2021,Lulus,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3228,21001126,Mahasiswa 3228,L,2021,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3229,21001127,Mahasiswa 3229,L,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3230,21001128,Mahasiswa 3230,L,2021,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3231,21001129,Mahasiswa 3231,L,2021,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3232,21001130,Mahasiswa 3232,P,2021,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3233,21001131,Mahasiswa 3233,L,2021,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3234,21001132,Mahasiswa 3234,L,2021,Cuti,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3235,21001133,Mahasiswa 3235,L,2021,Lulus,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3236,21001134,Mahasiswa 3236,P,2021,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3237,21001135,Mahasiswa 3237,P,2021,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3238,21001136,Mahasiswa 3238,L,2021,Lulus,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3239,21001137,Mahasiswa 3239,P,2021,Cuti,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3240,21001138,Mahasiswa 3240,P,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3241,21001139,Mahasiswa 3241,P,2021,Cuti,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3242,21001140,Mahasiswa 3242,P,2021,Cuti,9,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3243,21001141,Mahasiswa 3243,P,2021,Lulus,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3244,21001142,Mahasiswa 3244,P,2021,Cuti,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3245,21001143,Mahasiswa 3245,P,2021,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3246,21001144,Mahasiswa 3246,L,2021,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3247,21001145,Mahasiswa 3247,L,2021,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3248,21001146,Mahasiswa 3248,P,2021,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3249,21001147,Mahasiswa 3249,L,2021,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3250,21001148,Mahasiswa 3250,L,2021,Lulus,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3251,21001149,Mahasiswa 3251,P,2021,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3252,21001150,Mahasiswa 3252,L,2021,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3253,21001151,Mahasiswa 3253,P,2021,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3254,21001152,Mahasiswa 3254,P,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3255,21001153,Mahasiswa 3255,P,2021,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3256,21001154,Mahasiswa 3256,L,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3257,21001155,Mahasiswa 3257,L,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3258,21001156,Mahasiswa 3258,L,2021,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3259,21001157,Mahasiswa 3259,L,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3260,21001158,Mahasiswa 3260,P,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3261,21001159,Mahasiswa 3261,P,2021,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3262,21001160,Mahasiswa 3262,L,2021,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3263,21001161,Mahasiswa 3263,P,2021,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3264,21001162,Mahasiswa 3264,P,2021,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3265,21001163,Mahasiswa 3265,L,2021,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3266,21001164,Mahasiswa 3266,P,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3267,21001165,Mahasiswa 3267,L,2021,Cuti,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3268,21001166,Mahasiswa 3268,P,2021,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3269,21001167,Mahasiswa 3269,L,2021,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3270,21001168,Mahasiswa 3270,P,2021,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3271,21001169,Mahasiswa 3271,P,2021,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3272,21001170,Mahasiswa 3272,L,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3273,21001171,Mahasiswa 3273,L,2021,Lulus,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3274,21001172,Mahasiswa 3274,L,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3275,21001173,Mahasiswa 3275,L,2021,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3276,21001174,Mahasiswa 3276,P,2021,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3277,21001175,Mahasiswa 3277,P,2021,Lulus,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3278,21001176,Mahasiswa 3278,L,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3279,21001177,Mahasiswa 3279,P,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3280,21001178,Mahasiswa 3280,L,2021,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3281,21001179,Mahasiswa 3281,L,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3282,21001180,Mahasiswa 3282,P,2021,Lulus,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3283,21001181,Mahasiswa 3283,P,2021,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3284,21001182,Mahasiswa 3284,L,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3285,21001183,Mahasiswa 3285,L,2021,Lulus,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3286,21001184,Mahasiswa 3286,L,2021,Cuti,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3287,21001185,Mahasiswa 3287,P,2021,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3288,21001186,Mahasiswa 3288,P,2021,Lulus,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3289,21001187,Mahasiswa 3289,P,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3290,21001188,Mahasiswa 3290,P,2021,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3291,21001189,Mahasiswa 3291,L,2021,Lulus,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3292,21001190,Mahasiswa 3292,L,2021,Aktif,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3293,21001191,Mahasiswa 3293,L,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3294,21001192,Mahasiswa 3294,L,2021,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3295,21001193,Mahasiswa 3295,L,2021,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3296,21001194,Mahasiswa 3296,L,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3297,21001195,Mahasiswa 3297,P,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3298,21001196,Mahasiswa 3298,P,2021,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3299,21001197,Mahasiswa 3299,L,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3300,21001198,Mahasiswa 3300,L,2021,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3301,21001199,Mahasiswa 3301,P,2021,Cuti,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3302,21001200,Mahasiswa 3302,P,2021,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3303,21001201,Mahasiswa 3303,P,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3304,21001202,Mahasiswa 3304,P,2021,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3305,21001203,Mahasiswa 3305,L,2021,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3306,21001204,Mahasiswa 3306,L,2021,Cuti,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3307,21001205,Mahasiswa 3307,L,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3308,21001206,Mahasiswa 3308,L,2021,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3309,21001207,Mahasiswa 3309,L,2021,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3310,21001208,Mahasiswa 3310,P,2021,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3311,21001209,Mahasiswa 3311,L,2021,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3312,21001210,Mahasiswa 3312,P,2021,Cuti,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3313,21001211,Mahasiswa 3313,L,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3314,21001212,Mahasiswa 3314,L,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3315,21001213,Mahasiswa 3315,L,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3316,21001214,Mahasiswa 3316,L,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3317,21001215,Mahasiswa 3317,L,2021,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3318,21001216,Mahasiswa 3318,P,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3319,21001217,Mahasiswa 3319,P,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3320,21001218,Mahasiswa 3320,P,2021,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3321,21001219,Mahasiswa 3321,L,2021,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3322,21001220,Mahasiswa 3322,L,2021,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3323,21001221,Mahasiswa 3323,P,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3324,21001222,Mahasiswa 3324,L,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3325,21001223,Mahasiswa 3325,L,2021,Cuti,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3326,21001224,Mahasiswa 3326,P,2021,Cuti,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3327,21001225,Mahasiswa 3327,L,2021,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3328,21001226,Mahasiswa 3328,P,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3329,21001227,Mahasiswa 3329,L,2021,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3330,21001228,Mahasiswa 3330,P,2021,Aktif,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3331,21001229,Mahasiswa 3331,L,2021,Cuti,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3332,21001230,Mahasiswa 3332,L,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3333,21001231,Mahasiswa 3333,P,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3334,21001232,Mahasiswa 3334,L,2021,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3335,21001233,Mahasiswa 3335,L,2021,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3336,21001234,Mahasiswa 3336,P,2021,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3337,21001235,Mahasiswa 3337,L,2021,Lulus,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3338,21001236,Mahasiswa 3338,P,2021,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3339,21001237,Mahasiswa 3339,L,2021,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3340,21001238,Mahasiswa 3340,L,2021,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3341,21001239,Mahasiswa 3341,L,2021,Lulus,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3342,21001240,Mahasiswa 3342,L,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3343,21001241,Mahasiswa 3343,P,2021,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3344,21001242,Mahasiswa 3344,L,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3345,21001243,Mahasiswa 3345,P,2021,Cuti,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3346,21001244,Mahasiswa 3346,L,2021,Cuti,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3347,21001245,Mahasiswa 3347,L,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3348,21001246,Mahasiswa 3348,L,2021,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3349,21001247,Mahasiswa 3349,L,2021,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3350,21001248,Mahasiswa 3350,P,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3351,21001249,Mahasiswa 3351,P,2021,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3352,21001250,Mahasiswa 3352,P,2021,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3353,21001251,Mahasiswa 3353,P,2021,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3354,21001252,Mahasiswa 3354,L,2021,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3355,21001253,Mahasiswa 3355,P,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3356,21001254,Mahasiswa 3356,P,2021,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3357,21001255,Mahasiswa 3357,L,2021,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3358,21001256,Mahasiswa 3358,L,2021,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3359,21001257,Mahasiswa 3359,L,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3360,21001258,Mahasiswa 3360,L,2021,Aktif,2,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3361,21001259,Mahasiswa 3361,P,2021,Cuti,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3362,21001260,Mahasiswa 3362,P,2021,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3363,21001261,Mahasiswa 3363,L,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3364,21001262,Mahasiswa 3364,L,2021,Aktif,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3365,21001263,Mahasiswa 3365,L,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3366,21001264,Mahasiswa 3366,P,2021,Aktif,7,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3367,21001265,Mahasiswa 3367,P,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3368,21001266,Mahasiswa 3368,L,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3369,21001267,Mahasiswa 3369,L,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3370,21001268,Mahasiswa 3370,P,2021,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3371,21001269,Mahasiswa 3371,L,2021,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3372,21001270,Mahasiswa 3372,L,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3373,21001271,Mahasiswa 3373,P,2021,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3374,21001272,Mahasiswa 3374,L,2021,Cuti,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3375,21001273,Mahasiswa 3375,P,2021,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3376,21001274,Mahasiswa 3376,L,2021,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3377,21001275,Mahasiswa 3377,L,2021,Aktif,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3378,21001276,Mahasiswa 3378,P,2021,Cuti,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3379,21001277,Mahasiswa 3379,P,2021,Aktif,5,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3380,21001278,Mahasiswa 3380,L,2021,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3381,21001279,Mahasiswa 3381,P,2021,Aktif,6,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3382,21001280,Mahasiswa 3382,L,2021,Aktif,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3383,21001281,Mahasiswa 3383,L,2021,Lulus,14,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3384,21001282,Mahasiswa 3384,P,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3385,21001283,Mahasiswa 3385,L,2021,Lulus,1,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3386,21001284,Mahasiswa 3386,L,2021,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3387,21001285,Mahasiswa 3387,P,2021,Aktif,11,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3388,21001286,Mahasiswa 3388,P,2021,Aktif,3,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3389,21001287,Mahasiswa 3389,L,2021,Aktif,17,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3390,21001288,Mahasiswa 3390,P,2021,Lulus,18,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3391,21001289,Mahasiswa 3391,P,2021,Aktif,10,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3392,21001290,Mahasiswa 3392,P,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3393,21001291,Mahasiswa 3393,P,2021,Lulus,21,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3394,21001292,Mahasiswa 3394,L,2021,Aktif,13,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3395,21001293,Mahasiswa 3395,L,2021,Aktif,20,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3396,21001294,Mahasiswa 3396,L,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3397,21001295,Mahasiswa 3397,P,2021,Aktif,4,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3398,21001296,Mahasiswa 3398,P,2021,Aktif,8,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3399,21001297,Mahasiswa 3399,P,2021,Aktif,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3400,21001298,Mahasiswa 3400,P,2021,Aktif,19,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3401,21001299,Mahasiswa 3401,P,2021,Aktif,15,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3402,21001300,Mahasiswa 3402,P,2021,Aktif,16,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
3403,21001301,Mahasiswa 3403,P,2021,Lulus,12,2025-12-06 21:36:41.540,2025-12-06 21:36:41.540,1,2025-12-06 21:36:41.540,
